,customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
23104,fffe43004900440035003300340032003700,America Hepler,14.0,F,P123CZ2,Town,Silver Membership,20151229,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,00:20:28,16.0,201.92,43521.22,190,657.83,No,Yes,No,Not Applicable,Poor Website,4.0
23105,fffe43004900440034003100380037003900,Dominick Streicher,45.0,F,TIKOUSC,Town,Silver Membership,20151015,No,,Without Offers,Smartphone,WiFi,13:54:41,12.0,801.1099999999999,39271.11,120,645.96,No,Yes,Yes,Solved,Poor Customer Service,4.0
23106,fffe43004900440032003000310037003000,Eilene Raminez,52.0,F,418PLR6,Town,No Membership,20160409,No,,Credit/Debit Card Offers,Desktop,MobileData,18:00:24,14.0,371.37,19636.96,270,505.64,Yes,Yes,No,Not Applicable,Poor Website,5.0
23107,fffe43004900440034003900330035003000,Hai Kennard,56.0,F,GGL2ZPE,unknown,Basic Membership,20150715,unknown,CID8495,Credit/Debit Card Offers,Desktop,WiFi,16:28:09,9.0,58.16,9840.85,35129746375428965,636.89,Yes,No,Yes,Solved in Followup,Poor Customer Service,5.0
23108,fffe43004900440034003200360035003000,Haley Peele,28.0,F,ID94DFZ,unknown,Silver Membership,20161129,No,,Gift Vouchers/Coupons,Desktop,WiFi,18:14:10,15.0,116.44,19812.39,190,799.09,No,Yes,Yes,Solved,No reason specified,3.0
23109,fffe4300490044003200300033003300,Meghann Ries,31.0,M,83HX3XR,City,Silver Membership,20171027,unknown,CID22906,Gift Vouchers/Coupons,unknown,WiFi,22:23:42,5.0,-384.96999999999997,2005.9,250,634.01,No,Yes,Yes,No Information Available,Poor Website,4.0
23110,fffe43004900440032003200390036003500,Janell Harrell,59.0,F,PNCT4VO,City,No Membership,20160206,No,,Gift Vouchers/Coupons,Desktop,FiberOptic,05:08:19,16.0,72.28,43223.55,230,622.33,Yes,No,No,Not Applicable,Poor Website,4.0
23111,fffe43004900440032003800340038003800,Lakiesha Bay,14.0,M,ZY6RG5A,Village,Gold Membership,20150328,Yes,CID28630,Credit/Debit Card Offers,Smartphone,WiFi,17:31:40,10.0,738.32,80893.05,20,817.58,No,Yes,Yes,Solved,Reasonable Price,1.0
23112,fffe4300490044003700320039003700,Elva Cadieu,37.0,F,4C1745F,City,Platinum Membership,20170330,Yes,CID59523,Credit/Debit Card Offers,Both,MobileData,08:10:19,18.0,337.8,17164.29,160,759.43,Yes,Yes,No,Not Applicable,Poor Product Quality,3.0
23113,fffe43004900440036003200360038003500,Ilda Alls,25.0,M,MAC1OJI,unknown,Platinum Membership,20160627,No,,Gift Vouchers/Coupons,Smartphone,MobileData,14:25:46,23.0,46.56,23013.03,50,701.83,No,Yes,No,Not Applicable,Too many ads,3.0
23114,fffe43004900440034003600310036003200,Scottie Luque,32.0,M,4J9YIY8,Town,No Membership,20161016,No,,Gift Vouchers/Coupons,Smartphone,MobileData,14:49:52,15.0,131.55,48269.09,120,545.29,Yes,No,No,Not Applicable,No reason specified,5.0
23115,fffe43004900440035003500360038003800,Anisha Reichel,25.0,M,AXX7ENM,Village,No Membership,20171224,unknown,CID24164,Credit/Debit Card Offers,Smartphone,WiFi,00:01:52,18.0,327.73,48035.46,140,600.46,No,Yes,Yes,Unsolved,Poor Customer Service,5.0
23116,fffe43004900440034003500350039003900,Viva Fripp,25.0,F,W6ON1J3,City,Silver Membership,20160203,Yes,CID16931,Gift Vouchers/Coupons,Both,WiFi,02:28:18,7.0,286.57,18181.45,180,687.4398592783969,Yes,No,Yes,Solved,Poor Website,3.0
23117,fffe4300490044003200310037003100,Hilde Lavelle,35.0,F,NERUURJ,City,Gold Membership,20150611,unknown,CID3131,Without Offers,Smartphone,WiFi,00:35:45,14.0,123.39,44937.76,110,648.75,Yes,No,Yes,Solved in Followup,Poor Product Quality,4.0
23118,fffe43004900440031003100360031003400,Marietta Piekarski,10.0,M,SULJ5VJ,City,Gold Membership,20170513,No,,Without Offers,Smartphone,MobileData,23:25:13,13.0,48.65,42801.54,150,603.26,No,Yes,No,Not Applicable,Poor Product Quality,4.0
23119,fffe43004900440035003800300035003300,Vaughn Wiltshire,57.0,M,9L341PG,unknown,Gold Membership,20160505,unknown,CID22347,Gift Vouchers/Coupons,Desktop,WiFi,01:52:35,18.0,65.06,37264.17,170,744.58,Yes,No,No,Not Applicable,Poor Customer Service,3.0
23120,fffe430049004400320037003400,Carolann Pesqueira,21.0,F,1YKCSVU,Town,Premium Membership,20171127,Yes,,Gift Vouchers/Coupons,Smartphone,WiFi,01:50:59,4.0,801.1099999999999,1443.69,280,765.82,Yes,Yes,Yes,No Information Available,Poor Customer Service,3.0
23122,fffe43004900440035003800340036003100,Riley Lajeunesse,53.0,F,IFTDF44,Town,Silver Membership,20150209,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,12:06:11,7.0,454.27,8874.86,240,471.1349879307372,Yes,No,Yes,Solved,No reason specified,3.0
23123,fffe43004900440031003500380039003300,Arletha Degreenia,54.0,M,6D3ZMW8,Town,No Membership,20170423,No,,Credit/Debit Card Offers,Smartphone,MobileData,10:27:00,11.0,44.54,4881.5,150,618.87,No,Yes,Yes,No Information Available,Poor Customer Service,4.0
23124,fffe43004900440034003600350032003700,Karena Hoopes,31.0,F,USHOEAF,City,No Membership,20151016,No,,Credit/Debit Card Offers,Smartphone,MobileData,10:25:52,12.0,425.08,32327.27,120,677.76,Yes,No,Yes,Unsolved,No reason specified,5.0
23125,fffe43004900440035003400320034003600,Bill Lone,10.0,M,J3MC03M,Town,Premium Membership,20170117,Yes,CID31187,Without Offers,Smartphone,WiFi,14:05:25,20.0,801.1099999999999,15769.12,260,687.4398592783969,No,Yes,No,Not Applicable,Poor Customer Service,3.0
23126,fffe43004900440032003700370030003200,Claud Decola,33.0,M,TITKIY4,Town,Basic Membership,20160820,Yes,CID48801,Credit/Debit Card Offers,Desktop,MobileData,03:38:22,18.0,129.93,18429.33,230,892.8716348628903,Yes,No,No,Not Applicable,Poor Product Quality,5.0
23127,fffe43004900440034003700320033003400,Alethia Campo,25.0,F,O37FXP7,unknown,Basic Membership,20160903,unknown,,Gift Vouchers/Coupons,Desktop,WiFi,14:34:00,17.0,-384.96999999999997,14753.67,90,668.67,Yes,No,No,Not Applicable,Poor Product Quality,5.0
23128,fffe43004900440034003200310037003200,Kristen Garnica,42.0,M,2WB15W4,Town,Premium Membership,20170203,Yes,CID36012,Gift Vouchers/Coupons,Both,WiFi,12:07:20,8.0,540.18,31794.07,120,777.19,No,Yes,Yes,No Information Available,Poor Customer Service,3.0
23129,fffe43004900440033003800350036003600,Melania Books,21.0,M,L5YH73O,unknown,No Membership,20170324,unknown,CID22367,Without Offers,unknown,MobileData,16:52:14,16.0,486.21,48183.55,120,655.52,Yes,Yes,No,Not Applicable,No reason specified,5.0
23130,fffe43004900440034003800330039003800,Francie Bostic,56.0,F,X7KRT4A,City,Gold Membership,20150715,Yes,CID29187,Gift Vouchers/Coupons,Desktop,WiFi,23:24:28,17.0,113.74,4635.03,180,708.3,No,Yes,Yes,Unsolved,Poor Product Quality,3.0
23131,fffe43004900440035003300390034003900,Dominick Seger,12.0,M,VWHMAMX,City,Basic Membership,20151027,unknown,CID11600,Credit/Debit Card Offers,Smartphone,WiFi,17:44:15,20.0,801.1099999999999,5519.81,180,664.65,Yes,No,Yes,No Information Available,Poor Website,4.0
23132,fffe43004900440031003600320039003500,Camelia Austria,53.0,F,MR1BLK3,City,Gold Membership,20170324,unknown,CID21952,Without Offers,Desktop,MobileData,19:58:09,21.0,304.25,22457.95,160,742.91,Yes,No,No,Not Applicable,Poor Product Quality,3.0
23133,fffe43004900440035003000320039003100,Christiana Link,57.0,F,UFSG6M3,Town,No Membership,20160919,No,,Without Offers,Smartphone,MobileData,08:39:30,6.0,-384.96999999999997,45590.53,120,693.53,Yes,No,Yes,Solved,Poor Website,4.0
23134,fffe43004900440035003000360039003500,Xenia Villela,13.0,M,DM9D2FA,Town,Basic Membership,20150430,No,,Credit/Debit Card Offers,Smartphone,WiFi,23:21:44,22.0,115.76,2775.62,240,537.24,No,Yes,Yes,Unsolved,Too many ads,5.0
23135,fffe43004900440031003800310037003600,Jenni Morman,12.0,F,KXWQ6ME,City,No Membership,20170629,Yes,CID40875,Credit/Debit Card Offers,Smartphone,MobileData,10:17:42,4.0,801.1099999999999,47973.84,240,623.29,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0
23136,fffe43004900440035003600330031003400,Karoline Knebel,15.0,F,AUWIQSJ,City,Premium Membership,20150813,unknown,CID37062,Without Offers,Smartphone,FiberOptic,00:09:43,19.0,801.1099999999999,77387.54,80,687.4398592783969,No,Yes,Yes,No Information Available,Products always in Stock,1.0
23137,fffe43004900440032003200360030003500,Lois Schacherer,33.0,F,EG0CBK1,Town,Basic Membership,20150411,unknown,CID41967,Credit/Debit Card Offers,unknown,FiberOptic,12:23:39,9.0,82.6,43363.3,270,865.6967039780529,No,Yes,Yes,Unsolved,Poor Website,5.0
23138,fffe43004900440034003000380031003400,Antonio Kline,18.0,M,P5MOB8L,Town,Premium Membership,20170822,Yes,CID11303,Without Offers,unknown,WiFi,12:38:22,13.0,30.77,28161.37,240,784.76,Yes,No,No,Not Applicable,Too many ads,3.0
23139,fffe43004900440032003000330032003300,Rosia Buzbee,55.0,F,5AIG0SO,City,Gold Membership,20170907,No,,Credit/Debit Card Offers,Both,WiFi,04:41:01,2.0,416.26,17818.08,200,393.91499999999985,Yes,Yes,Yes,Unsolved,Poor Product Quality,3.0
23140,fffe4300490044003400350039003100,Yukiko Ellefson,57.0,F,F2WW8UC,Town,Basic Membership,20151006,Yes,CID40161,Credit/Debit Card Offers,Smartphone,WiFi,09:47:58,4.0,128.21,30961.28,260,632.57,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
23141,fffe43004900440035003700390030003100,Haley Montana,15.0,M,CCWN7WA,City,No Membership,20171020,No,,Gift Vouchers/Coupons,unknown,FiberOptic,00:31:43,12.0,79.07,31494.95,140,607.63,Yes,No,No,Not Applicable,No reason specified,4.0
23142,fffe43004900440033003100360030003800,Gilda Dorner,39.0,M,BX60BVM,Village,No Membership,20170312,unknown,CID28665,Gift Vouchers/Coupons,Smartphone,FiberOptic,01:57:31,8.0,33.16,12686.31,190,581.3,Yes,No,Yes,Unsolved,Poor Website,5.0
23143,fffe4300490044003700370030003200,Mitch Perone,27.0,M,PUJLZU9,Village,Silver Membership,20151207,Yes,CID28516,unknown,Smartphone,WiFi,22:01:58,10.0,43.46,39579.37,280,764.59,No,Yes,Yes,No Information Available,No reason specified,3.0
23144,fffe43004900440033003400330035003300,Karlyn Coryell,23.0,M,GYTGXEW,unknown,No Membership,20160401,No,,Without Offers,Desktop,WiFi,03:21:35,11.0,320.59,22112.71,Error,613.08,No,Yes,No,Not Applicable,No reason specified,5.0
23146,fffe43004900440035003300370033003100,Samantha Bernhardt,47.0,F,4SGDBLP,Town,Premium Membership,20150221,Yes,CID32674,Gift Vouchers/Coupons,unknown,WiFi,17:59:41,20.0,171.17,40825.6,50,767.14,No,Yes,No,Not Applicable,Poor Product Quality,3.0
23147,fffe430049004400330030003600,Solomon Bays,40.0,M,0BF1ICV,City,Gold Membership,20170128,Yes,CID43809,Credit/Debit Card Offers,Desktop,WiFi,12:09:15,22.0,644.98,35348.92,36703841127048065,811.79,Yes,Yes,No,Not Applicable,Products always in Stock,1.0
23148,fffe43004900440033003100320033003800,Herma Eubanks,11.0,M,VXMNJTG,Town,Silver Membership,20150120,No,,Credit/Debit Card Offers,Smartphone,WiFi,07:01:17,10.0,38.57,35171.69,Error,428.40806132564165,No,Yes,Yes,No Information Available,Too many ads,4.0
23149,fffe43004900440035003200340033003100,Miguelina Dively,28.0,F,JQVR7JG,City,No Membership,20160818,No,,Gift Vouchers/Coupons,Smartphone,WiFi,21:58:01,11.0,378.1,15968.57,120,687.4398592783969,Yes,No,No,Not Applicable,No reason specified,4.0
23150,fffe4300490044003400300035003400,Damaris Towne,64.0,F,C44QHTP,City,Basic Membership,20150211,Yes,CID46080,Credit/Debit Card Offers,Desktop,FiberOptic,17:23:31,17.0,113.41,44918.21,50,687.4398592783969,Yes,No,Yes,No Information Available,Poor Website,5.0
23151,fffe43004900440034003100320035003300,Rocky Luth,44.0,M,6QQ67RL,Village,Gold Membership,20170104,Yes,CID20446,Credit/Debit Card Offers,Both,FiberOptic,16:22:17,18.0,236.33,34632.76,170,668.64,Yes,Yes,Yes,Unsolved,Too many ads,4.0
23152,fffe43004900440033003300370039003900,Jong Hofer,43.0,F,52VBN0X,City,Basic Membership,20170522,unknown,CID31942,Without Offers,Smartphone,WiFi,16:41:43,13.0,517.59,3788.84,280,687.4398592783969,No,Yes,Yes,Solved in Followup,Poor Customer Service,4.0
23153,fffe43004900440036003000360035003200,Walter Norling,26.0,M,4WDQI5W,Village,Platinum Membership,20151007,unknown,CID27964,Without Offers,Desktop,MobileData,00:13:29,14.0,238.6,38260.38,110,741.42,No,Yes,Yes,Solved,No reason specified,3.0
23154,fffe43004900440031003900370030003600,Cyrus Viera,47.0,M,F1EZMRG,Town,Gold Membership,20151118,Yes,CID43639,Gift Vouchers/Coupons,Both,MobileData,23:38:48,13.0,801.1099999999999,80893.05,170,811.61,No,Yes,Yes,Unsolved,User Friendly Website,1.0
23155,fffe43004900440034003800380039003400,Audry Freund,28.0,M,A6K16BH,Town,Basic Membership,20150525,No,,Without Offers,Desktop,FiberOptic,21:31:54,6.0,33.62,34323.26,100,676.43,No,Yes,No,Not Applicable,Poor Website,4.0
23156,fffe43004900440034003300340032003000,Sigrid Allsup,49.0,M,E3NSLF0,City,Basic Membership,20150228,unknown,CID34392,Gift Vouchers/Coupons,unknown,FiberOptic,10:41:59,10.0,245.65,11699.71,120,628.38,Yes,No,No,Not Applicable,Poor Product Quality,4.0
23157,fffe4300490044003600340031003500,Guy Mund,20.0,M,DKW1E45,City,Platinum Membership,20170204,unknown,CID56992,Gift Vouchers/Coupons,Both,WiFi,13:57:00,21.0,801.1099999999999,5653.71,10,986.0550000000002,Yes,Yes,No,Not Applicable,Reasonable Price,2.0
23158,fffe43004900440031003800390036003300,Melonie Needles,33.0,F,X5WATHZ,Town,Silver Membership,20170606,Yes,CID5033,Credit/Debit Card Offers,Smartphone,FiberOptic,13:41:03,11.0,543.38,80893.05,170,794.43,Yes,Yes,Yes,Solved,Reasonable Price,2.0
23159,fffe43004900440035003900350034003300,Aaron Tootle,51.0,F,T65J1OV,Town,No Membership,20160411,No,,Gift Vouchers/Coupons,Desktop,MobileData,22:02:12,23.0,246.1,45535.52,150,635.52,No,Yes,No,Not Applicable,No reason specified,5.0
23160,fffe43004900440034003900310032003000,Nobuko Winton,11.0,F,TDZR37Y,Town,No Membership,20150913,No,,Gift Vouchers/Coupons,Desktop,WiFi,01:18:57,15.0,345.05,34128.74,100,582.76,Yes,Yes,Yes,Solved,No reason specified,5.0
23161,fffe43004900440032003700380037003700,Pauletta Kampf,17.0,M,QRROQI1,City,No Membership,20170303,Yes,CID26846,Credit/Debit Card Offers,Smartphone,MobileData,01:45:28,20.0,125.43,23597.84,240,609.15,No,Yes,Yes,Unsolved,Too many ads,4.0
23162,fffe43004900440032003500370032003200,Jeremiah Depaolo,63.0,M,TGEH5NT,City,No Membership,20160905,Yes,CID47465,Without Offers,Desktop,MobileData,13:24:05,16.0,33.85,28751.42,Error,621.69,No,Yes,Yes,Unsolved,No reason specified,5.0
23163,fffe43004900440035003100350031003000,Viva Riles,39.0,F,K4MWOHC,Town,No Membership,20170912,No,,Credit/Debit Card Offers,Desktop,FiberOptic,11:29:41,7.0,223.84,18633.45,70,678.33,Yes,Yes,No,Not Applicable,Too many ads,5.0
23165,fffe43004900440033003400330033003600,Houston Brasfield,24.0,F,WON1EVO,Town,Premium Membership,20170202,Yes,CID38010,Credit/Debit Card Offers,Smartphone,MobileData,12:30:06,22.0,281.15,80893.05,20,824.66,No,Yes,No,Not Applicable,Reasonable Price,1.0
23166,fffe43004900440032003300300035003700,Genaro Satcher,12.0,F,IXQ4DX8,Village,Platinum Membership,20161209,Yes,CID60625,Without Offers,Smartphone,MobileData,08:08:13,17.0,350.06,4614.18,180,700.37,No,Yes,No,Not Applicable,No reason specified,3.0
23167,fffe43004900440031003800320036003700,Azucena Mccaa,30.0,F,I5TKV5C,Town,No Membership,20160901,No,,Without Offers,Desktop,MobileData,04:15:28,-4.0,216.91,10470.31,220,674.87,No,Yes,No,Not Applicable,No reason specified,5.0
23168,fffe43004900440035003600370035003500,Granville Lanterman,40.0,F,FPRZFCN,City,Basic Membership,20160114,Yes,CID23149,Without Offers,Smartphone,WiFi,10:51:38,14.0,30.84,7076.55,90,661.98,Yes,No,No,Not Applicable,Too many ads,5.0
23169,fffe43004900440031003300330033003300,Gerri Wiltse,56.0,M,WLQIIOL,City,Basic Membership,20170818,No,,Credit/Debit Card Offers,Desktop,WiFi,16:15:59,7.0,364.8,21356.21,270,393.91499999999985,No,Yes,No,Not Applicable,Poor Product Quality,5.0
23170,fffe43004900440033003900370034003100,Alanna Yamasaki,29.0,M,TH9LRO1,City,Premium Membership,20150226,Yes,CID22398,Gift Vouchers/Coupons,Both,FiberOptic,23:45:55,15.0,225.58,49699.75,50,793.09,No,Yes,No,Not Applicable,No reason specified,3.0
23171,fffe43004900440031003200350032003200,Kelsie Blazek,10.0,F,TBYCX37,unknown,Premium Membership,20160605,No,,Without Offers,unknown,MobileData,16:57:29,21.0,801.1099999999999,48154.43,Error,728.78,Yes,No,Yes,Solved in Followup,Poor Customer Service,3.0
23172,fffe43004900440035003800370030003400,Marietta Wronski,33.0,M,BWQ0MJQ,Town,Silver Membership,20160413,No,,Credit/Debit Card Offers,Desktop,WiFi,10:26:07,15.0,52.82,11375.32,100,641.87,Yes,No,No,Not Applicable,Poor Product Quality,4.0
23173,fffe43004900440034003900340033003200,Brenton Valenzuela,40.0,F,32905EM,Town,Basic Membership,20171102,No,,Credit/Debit Card Offers,unknown,MobileData,11:09:33,3.0,98.84,33886.09,120,614.15,No,Yes,No,Not Applicable,No reason specified,5.0
23174,fffe43004900440034003600390034003400,Sidney Chamberlin,22.0,F,Y9ZGS0C,Town,Gold Membership,20161231,Yes,CID551,Credit/Debit Card Offers,Desktop,WiFi,20:32:47,15.0,31.91,37633.73,140,793.06,No,Yes,No,Not Applicable,Poor Customer Service,3.0
23175,fffe43004900440032003300380035003800,Marylouise Alameda,60.0,F,BCPB72H,Town,Gold Membership,20171202,Yes,CID62706,Credit/Debit Card Offers,Desktop,WiFi,05:37:20,17.0,109.81,42421.61,60,986.0550000000002,No,Yes,Yes,No Information Available,Too many ads,4.0
23176,fffe43004900440033003500360031003700,Shyla Brisco,21.0,M,0BW30TD,City,No Membership,20151108,Yes,CID26969,Gift Vouchers/Coupons,Smartphone,FiberOptic,02:59:01,21.0,162.91,21684.23,280,986.0550000000002,Yes,No,No,Not Applicable,Poor Product Quality,5.0
23177,fffe43004900440034003400300034003500,Gerry Rikard,10.0,M,AB8RMUA,Village,Basic Membership,20170502,Yes,CID8801,Gift Vouchers/Coupons,Both,MobileData,08:49:37,13.0,207.93,34571.99,150,687.4398592783969,Yes,Yes,No,Not Applicable,Poor Product Quality,5.0
23178,fffe4300490044003800320030003700,Hilary Tann,21.0,M,STAR1EE,City,Gold Membership,20170530,No,,Credit/Debit Card Offers,unknown,MobileData,23:26:31,14.0,131.71,1911.02,230,986.0550000000002,No,Yes,No,Not Applicable,Too many ads,4.0
23179,fffe43004900440034003100320031003000,Geraldine Mendelsohn,29.0,F,C1GH88I,Village,Premium Membership,20170922,unknown,CID46983,Without Offers,Smartphone,MobileData,12:10:35,8.0,248.26,27104.42,190,777.56,Yes,Yes,No,Not Applicable,User Friendly Website,2.0
23180,fffe43004900440031003600330039003900,Nannie Starns,64.0,M,TE7KDLY,Village,No Membership,20160218,No,,Credit/Debit Card Offers,Both,FiberOptic,04:10:35,16.0,277.84,27900.08,270,651.04,Yes,No,Yes,Solved in Followup,Poor Customer Service,5.0
23181,fffe43004900440033003800360031003600,Tyesha Rayburn,37.0,M,RMWEDSL,Village,No Membership,20171018,No,,Without Offers,unknown,WiFi,23:56:01,5.0,201.37,27878.1,190,655.7,Yes,No,No,Not Applicable,Poor Product Quality,4.0
23182,fffe43004900440035003200350034003900,Jenni Sather,52.0,M,5TBNEC9,Town,Silver Membership,20170430,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,01:57:00,22.0,178.3,27434.04,Error,621.42,Yes,No,Yes,Solved in Followup,Too many ads,4.0
23183,fffe43004900440031003800390034003300,Zelda Zoller,17.0,F,XWGL7J8,unknown,Gold Membership,20171027,No,,Credit/Debit Card Offers,Smartphone,FiberOptic,11:05:57,11.0,372.64,8743.5,120,728.29,No,Yes,No,Not Applicable,Products always in Stock,2.0
23184,fffe43004900440035003100380039003300,Bill Fripp,25.0,M,UG2LS93,City,No Membership,20160805,unknown,CID28169,Credit/Debit Card Offers,Smartphone,FiberOptic,22:44:09,7.0,801.1099999999999,2497.71,150,702.03,Yes,No,Yes,Unsolved,Poor Product Quality,4.0
23185,fffe43004900440034003700390036003200,Karri Stronach,56.0,M,IDHU9XR,Town,Platinum Membership,20161001,unknown,,Credit/Debit Card Offers,unknown,FiberOptic,19:32:30,12.0,258.43,46436.91,Error,729.87,No,Yes,Yes,Unsolved,Poor Website,3.0
23186,fffe4300490044003700350035003000,Darlena Gallman,62.0,M,5N5CPT2,City,No Membership,20170725,No,,Credit/Debit Card Offers,unknown,WiFi,08:46:36,3.0,127.52,3900.67,140,687.4398592783969,Yes,No,No,Not Applicable,Too many ads,4.0
23187,fffe43004900440033003100300031003100,Ned Conard,42.0,M,HS5INTG,Town,Platinum Membership,20160331,No,,Credit/Debit Card Offers,Desktop,MobileData,04:53:36,9.0,107.27,48686.38,Error,767.7,Yes,No,No,Not Applicable,Poor Customer Service,3.0
23188,fffe4300490044003200330036003200,Sigrid Vitolo,17.0,M,L2DP1YH,unknown,Gold Membership,20160823,Yes,CID57328,Gift Vouchers/Coupons,unknown,WiFi,17:24:19,17.0,30.74,42176.04,110,719.97,No,Yes,No,Not Applicable,Poor Customer Service,3.0
23189,fffe4300490044003300380032003600,Lesli Nickell,35.0,F,V5QIE8Q,unknown,Platinum Membership,20160317,Yes,,Without Offers,unknown,FiberOptic,07:30:57,14.0,509.06,49090.78,190,687.4398592783969,Yes,No,No,Not Applicable,Poor Website,3.0
23190,fffe43004900440035003000340037003400,Candy Hammill,41.0,F,6KTX7NT,City,Silver Membership,20170319,Yes,,Credit/Debit Card Offers,Smartphone,MobileData,18:01:13,22.0,158.02,36594.91,220,986.0550000000002,Yes,No,Yes,No Information Available,Poor Product Quality,3.0
23191,fffe43004900440035003000300036003500,Yolonda Canales,37.0,M,RORCB64,City,Basic Membership,20170804,unknown,CID56211,Credit/Debit Card Offers,Smartphone,MobileData,06:39:45,21.0,122.01,10798.04,70,393.91499999999985,Yes,No,No,Not Applicable,Poor Website,5.0
23192,fffe43004900440035003400360033003300,Carmon Finnell,16.0,F,9PDBU55,Town,Silver Membership,20171029,Yes,CID370,Without Offers,Smartphone,MobileData,01:29:16,8.0,126.01,43207.49,150,782.21,No,Yes,No,Not Applicable,Poor Website,3.0
23193,fffe43004900440032003400370032003700,Trinidad Vanepps,28.0,M,IQOC2A4,City,Gold Membership,20170827,Yes,CID52959,Without Offers,Smartphone,FiberOptic,14:27:08,9.0,145.2,29246.24,Error,792.06,Yes,No,Yes,Solved in Followup,Quality Customer Care,1.0
23194,fffe43004900440033003700370033003100,Necole Lippert,29.0,M,M3B5N8J,Town,No Membership,20150409,Yes,,Without Offers,Smartphone,WiFi,12:29:44,20.0,34.07,14611.04,210,697.73,No,Yes,Yes,Unsolved,Poor Product Quality,4.0
23196,fffe43004900440033003900330035003800,Lenita Youmans,33.0,F,5RDNGUC,Town,Premium Membership,20160623,Yes,CID56703,Credit/Debit Card Offers,Smartphone,MobileData,13:37:31,15.0,181.65,54175.56,30,785.04,Yes,No,No,Not Applicable,Reasonable Price,2.0
23197,fffe4300490044003200390033003400,Nannie Reich,50.0,F,4A57YU4,Town,Basic Membership,20150114,No,,Without Offers,Both,FiberOptic,11:04:38,17.0,295.21,16909.57,110,700.66,Yes,No,No,Not Applicable,No reason specified,4.0
23198,fffe43004900440032003500360038003200,Desire Keo,63.0,F,5MN7ORJ,City,Premium Membership,20151026,Yes,CID16536,Gift Vouchers/Coupons,Desktop,WiFi,17:23:36,16.0,207.86,37985.38,220,785.41,No,Yes,Yes,Unsolved,Poor Website,3.0
23199,fffe43004900440035003200300036003200,Noe Kuehner,48.0,F,CM5S1U4,unknown,Basic Membership,20150215,Yes,CID1595,Gift Vouchers/Coupons,Desktop,MobileData,06:12:31,22.0,206.31,27961.72,Error,632.77,No,Yes,Yes,Unsolved,No reason specified,5.0
23200,fffe43004900440031003200300038003400,Cathleen Dickison,45.0,M,9L861BJ,Village,Premium Membership,20170302,Yes,CID59924,Gift Vouchers/Coupons,Desktop,WiFi,22:02:17,13.0,451.77,7256.71,190,750.11,Yes,No,No,Not Applicable,Quality Customer Care,2.0
23201,fffe43004900440031003900330038003000,Kristen Beller,41.0,F,WDSMQ4Z,City,No Membership,20170708,No,,Without Offers,unknown,FiberOptic,10:02:10,-4.0,57.88,27591.93,210,535.52,Yes,No,No,Not Applicable,No reason specified,5.0
23202,fffe43004900440032003700310036003700,Ming Waller,14.0,F,4WSPJOX,City,Platinum Membership,20170812,No,,Without Offers,Smartphone,MobileData,10:27:37,21.0,801.1099999999999,37806.43,Error,709.3,No,Yes,Yes,Solved,No reason specified,3.0
23203,fffe43004900440031003800390037003900,Torri Stutes,13.0,F,27RVWNT,City,Platinum Membership,20150901,No,,Gift Vouchers/Coupons,Desktop,WiFi,18:53:44,10.0,122.33,9699.58,250,760.33,Yes,No,No,Not Applicable,Poor Website,3.0
23204,fffe43004900440036003000320037003400,Rod Polen,13.0,M,E05HZHS,unknown,Premium Membership,20170415,Yes,CID62253,Credit/Debit Card Offers,Both,FiberOptic,03:00:38,1.0,464.31,36842.38,260,719.32,Yes,No,No,Not Applicable,Poor Product Quality,3.0
23205,fffe43004900440031003600360037003200,Tandra Strayer,30.0,M,U33PMHC,Village,Basic Membership,20161012,No,,Credit/Debit Card Offers,Desktop,MobileData,01:52:33,12.0,350.88,9351.05,260,673.43,Yes,Yes,Yes,Unsolved,Poor Customer Service,5.0
23206,fffe43004900440035003100340034003400,Augustus Ragin,10.0,F,Y3ALG0K,Town,Basic Membership,20170526,Yes,CID16711,Without Offers,Desktop,FiberOptic,12:32:17,12.0,-384.96999999999997,34198.38,Error,970.7303187234976,No,Yes,No,Not Applicable,Poor Product Quality,5.0
23207,fffe43004900440035003600390039003800,Gay Alvis,20.0,F,QXV0I2E,City,No Membership,20171005,Yes,CID29061,Gift Vouchers/Coupons,Desktop,MobileData,17:23:21,3.0,34.78,17664.34,180,590.27,No,Yes,No,Not Applicable,Poor Website,5.0
23208,fffe43004900440035003400330034003100,Lynn Ray,41.0,F,SZFILN0,Town,Gold Membership,20150308,Yes,CID54936,Without Offers,Both,FiberOptic,22:49:56,13.0,683.13,3919.14,170,782.12,Yes,No,Yes,Unsolved,Quality Customer Care,2.0
23209,fffe43004900440034003300390034003700,Lakendra Mistretta,32.0,M,5PTQ45R,Town,No Membership,20150716,No,,Credit/Debit Card Offers,Smartphone,WiFi,02:56:25,8.0,446.96,4605.2,160,669.42,No,Yes,Yes,Solved in Followup,No reason specified,4.0
